中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,4 Mbps,554 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,832 Mbps,106496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,311 Mbps,39833 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,344 Mbps,44032 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,63 ms,396 Mbps,50790 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,308 Mbps,39526 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,311 Mbps,39833 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,62 ms,372 Mbps,47718 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,276 Mbps,35328 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,224 Mbps,28774 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,320 Mbps,40960 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,230 Mbps,29491 kB/s
158.101.201.244,443,163.123.193.23,DE,Munich,隧道,95 ms,108 Mbps,13824 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,47 Mbps,6026 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,43 Mbps,5519 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,118 Mbps,15155 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,161 ms,37 Mbps,4850 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,46 Mbps,5906 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,37 Mbps,4743 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,38 Mbps,4903 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,236 ms,61 Mbps,7813 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,35 Mbps,4552 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,220 ms,1 Mbps,169 kB/s
