中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,2 Mbps,356 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,816 Mbps,104448 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,351 Mbps,44953 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,281 Mbps,36044 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,68 ms,381 Mbps,48844 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,133 Mbps,17100 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,403 Mbps,51609 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,67 ms,391 Mbps,50073 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,46 Mbps,5960 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,388 Mbps,49766 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,47 Mbps,6033 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,245 Mbps,31436 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,263 Mbps,33689 kB/s
129.146.46.164,443,129.146.46.164,US,284 Mbps,36454 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,86 ms,298 Mbps,38195 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,42 Mbps,5413 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,240 Mbps,30822 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,142 Mbps,18227 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,38 Mbps,4959 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,177 ms,35 Mbps,4494 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,13 Mbps,1767 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,38 Mbps,4927 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,221 ms,11 Mbps,1449 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,35 Mbps,4496 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,40 Mbps,5128 kB/s
158.180.74.63,443,128.14.110.206,SG,Singapore,隧道,238 ms,54 Mbps,7006 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,247 ms,21 Mbps,2736 kB/s
