中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,15 ms,351 Mbps,44953 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1440 Mbps,184320 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,5 ms,457 Mbps,58572 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,872 Mbps,111616 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,18 ms,354 Mbps,45363 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,456 Mbps,58368 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,7 Mbps,943 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,480 Mbps,61542 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,42 ms,565 Mbps,72396 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,209 Mbps,26828 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,40 Mbps,5196 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,128 ms,41 Mbps,5339 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,132 Mbps,16998 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,45 Mbps,5854 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,136 Mbps,17408 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,45 Mbps,5786 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,162 Mbps,20787 kB/s
152.70.62.177,443,163.123.193.24,DE,Frankfurt,隧道,167 ms,137 Mbps,17612 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,41 Mbps,5305 kB/s
