中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,700 Mbps,89702 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,485 Mbps,62156 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,56 ms,536 Mbps,68710 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,50 ms,418 Mbps,53555 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,38 ms,381 Mbps,48844 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,53 ms,404 Mbps,51712 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,3 Mbps,487 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,563 Mbps,72089 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,125 ms,227 Mbps,29081 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,168 Mbps,21504 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,48 Mbps,6211 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,197 Mbps,25292 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,172 Mbps,22118 kB/s
141.144.201.185,443,2606:f240:f00:a683:0:38a7:22cb:c5e,DE,Frankfurt,隧道,128 ms,165 Mbps,21196 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,151 ms,46 Mbps,5931 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,44 Mbps,5643 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,40 Mbps,5228 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,43 Mbps,5558 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,37 Mbps,4852 kB/s
