中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1240 Mbps,158720 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,7 ms,471 Mbps,60313 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,864 Mbps,110592 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,6 Mbps,882 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,622 Mbps,79667 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,559 Mbps,71577 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,21 ms,348 Mbps,44544 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,237 Mbps,30412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,253 Mbps,32460 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,117 ms,48 Mbps,6228 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,122 ms,217 Mbps,27852 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,43 Mbps,5510 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,44 Mbps,5725 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,44 Mbps,5718 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,42 Mbps,5471 kB/s
18.197.218.69,443,18.197.218.69,DE,Amsterdam,中转,141 ms,148 Mbps,18944 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,128 Mbps,16384 kB/s
18.184.55.249,443,18.184.55.249,DE,Amsterdam,中转,142 ms,175 Mbps,22425 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,28 Mbps,3672 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,40 Mbps,5193 kB/s
