中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,44 Mbps,5657 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,308 Mbps,39526 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,69 ms,470 Mbps,60211 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,48 ms,340 Mbps,43622 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,50 ms,124 Mbps,15974 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,464 Mbps,59392 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,48 ms,484 Mbps,61952 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,37 ms,537 Mbps,68812 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Düsseldorf,隧道,124 ms,165 Mbps,21196 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,173 Mbps,22220 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,115 ms,45 Mbps,5881 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,163 Mbps,20889 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,187 ms,0 Mbps,2 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,193 Mbps,24780 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,140 ms,42 Mbps,5377 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,144 ms,42 Mbps,5482 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,142 ms,44 Mbps,5661 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,179 Mbps,22937 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,43 Mbps,5522 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,21 Mbps,2775 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,36 Mbps,4723 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,34 Mbps,4460 kB/s
129.146.209.97,443,129.146.209.97,US,Manchester,中转,53 ms,139 Mbps,17817 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,45 Mbps,5806 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,72 Mbps,9269 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,207 ms,42 Mbps,5408 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Zurich,隧道,132 ms,37 Mbps,4832 kB/s
129.159.84.71,443,129.159.84.71,US,Tokyo,中转,34 ms,0 Mbps,119 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,170 ms,104 Mbps,13414 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,181 ms,26 Mbps,3440 kB/s
23.94.43.51,443,23.94.43.51,US,Tokyo,中转,49 ms,285 Mbps,36556 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1076 ms,208 Mbps,26726 kB/s
