中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,46 Mbps,5925 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,308 Mbps,39526 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,255 Mbps,32665 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,284 Mbps,36454 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,383 Mbps,49049 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,285 Mbps,36556 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,82 ms,347 Mbps,44441 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,93 ms,373 Mbps,47820 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,341 Mbps,43724 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,0 Mbps,72 kB/s
184.169.181.217,443,184.169.181.217,US,Columbus,中转,64 ms,267 Mbps,34201 kB/s
152.70.52.84,443,2606:f240:f00:a683:0:a57f:6ae3:6a0f,DE,Frankfurt,隧道,90 ms,241 Mbps,30924 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,46 Mbps,6010 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,43 Mbps,5570 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,44 Mbps,5670 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,41 Mbps,5298 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,112 Mbps,14336 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,121 Mbps,15564 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,173 ms,38 Mbps,4942 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,27 Mbps,3499 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,178 ms,42 Mbps,5463 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,43 Mbps,5578 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,237 ms,35 Mbps,4553 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,7 Mbps,1020 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,8 Mbps,1086 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,222 ms,0 Mbps,13 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,59 Mbps,7560 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,38 Mbps,4968 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,35 Mbps,4583 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,98 Mbps,12595 kB/s
