中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.129.111,US,Seattle,隧道,24 ms,691 Mbps,88473 kB/s
129.146.46.164,443,129.146.46.164,303 Mbps,38809 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,541 Mbps,69324 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1112 Mbps,142336 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,621 Mbps,79564 kB/s
35.230.79.26,443,35.212.129.111,US,Seattle,隧道,22 ms,872 Mbps,111616 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,23 ms,856 Mbps,109568 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,6 Mbps,819 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,380 Mbps,48742 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,42 Mbps,5399 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,46 Mbps,5900 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,112 ms,45 Mbps,5865 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,43 Mbps,5561 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,201 Mbps,25804 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,137 Mbps,17612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,117 Mbps,15052 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,44 Mbps,5682 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,113 Mbps,14540 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,41 Mbps,5273 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,135 ms,135 Mbps,17305 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,159 ms,37 Mbps,4779 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,179 ms,40 Mbps,5239 kB/s
