中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,66 Mbps,8560 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,49 ms,7 Mbps,937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,746 Mbps,95539 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,399 Mbps,51097 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,288 Mbps,36966 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,240 Mbps,30720 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,395 Mbps,50585 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,272 Mbps,34816 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,48 Mbps,6253 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,68 ms,385 Mbps,49356 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,78 ms,376 Mbps,48230 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,78 ms,361 Mbps,46284 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,332 Mbps,42598 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6224 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,223 Mbps,28569 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,258 Mbps,33075 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,37 Mbps,4785 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,46 Mbps,5902 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,137 Mbps,17612 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,36 Mbps,4668 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,123 Mbps,15769 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Salt Lake City,隧道,95 ms,100 Mbps,12902 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,36 Mbps,4716 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,35 Mbps,4540 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,43 Mbps,5598 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,37 Mbps,4776 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,245 ms,20 Mbps,2626 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,35 Mbps,4567 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,224 ms,11 Mbps,1530 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,256 ms,29 Mbps,3731 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,258 ms,37 Mbps,4798 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,30 Mbps,3941 kB/s
