中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,955 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,824 Mbps,105472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,396 Mbps,50688 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,336 Mbps,43008 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,68 ms,318 Mbps,40755 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,280 Mbps,35840 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,70 ms,260 Mbps,33280 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,315 Mbps,40345 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,249 Mbps,31948 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,67 ms,361 Mbps,46284 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,349 Mbps,44748 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,243 Mbps,31129 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,264 Mbps,33792 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,39 Mbps,5110 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5754 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,113 Mbps,14540 kB/s
141.148.244.95,443,163.123.193.23,DE,Frankfurt,隧道,96 ms,238 Mbps,30515 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,39 Mbps,5022 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,117 Mbps,15052 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,38 Mbps,4878 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,35 Mbps,4500 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,0 Mbps,31 kB/s
