中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,6 Mbps,872 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,554 Mbps,70963 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,44 ms,485 Mbps,62156 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,291 Mbps,37273 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,448 Mbps,57344 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,412 Mbps,52736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,540 Mbps,69222 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,384 Mbps,49152 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,48 ms,496 Mbps,63590 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,48 Mbps,6163 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,180 Mbps,23040 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,171 Mbps,21913 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,40 Mbps,5216 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,137 ms,153 Mbps,19660 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,44 Mbps,5705 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,170 Mbps,21811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,44 Mbps,5736 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,38 Mbps,4966 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,46 Mbps,5896 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,33 Mbps,4302 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,169 ms,123 Mbps,15769 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,183 ms,5 Mbps,734 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,202 ms,28 Mbps,3609 kB/s
