中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,14 ms,1744 Mbps,223232 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,808 Mbps,103424 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,360 Mbps,46080 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,76 ms,319 Mbps,40857 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,307 Mbps,39321 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,81 ms,357 Mbps,45772 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,63 ms,430 Mbps,55091 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,312 Mbps,40038 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,78 ms,384 Mbps,49152 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,248 Mbps,31846 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,74 ms,273 Mbps,35020 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,265 Mbps,33996 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,296 Mbps,37888 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,40 Mbps,5177 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,49 Mbps,6324 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,47 Mbps,6020 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,66 ms,96 Mbps,12390 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,39 Mbps,5082 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,108 Mbps,13824 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,36 Mbps,4726 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,23 Mbps,3039 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,31 Mbps,3968 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,31 Mbps,4066 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,272 ms,39 Mbps,5017 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,134 ms,0 Mbps,38 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,13 Mbps,1679 kB/s
