中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,331 Mbps,42393 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,34 ms,696 Mbps,89190 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,34 ms,668 Mbps,85504 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,448 Mbps,57344 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,690 Mbps,88371 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,34 ms,731 Mbps,93593 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,43 ms,469 Mbps,60108 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,45 ms,436 Mbps,55808 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,599 Mbps,76697 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,4 Mbps,597 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,207 Mbps,26521 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,144 Mbps,18534 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,148 Mbps,19046 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,128 ms,40 Mbps,5176 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,40 Mbps,5183 kB/s
152.70.56.11,443,163.123.193.3,DE,Frankfurt,隧道,142 ms,153 Mbps,19660 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,136 ms,187 Mbps,23961 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,42 Mbps,5399 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,157 Mbps,20172 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,37 Mbps,4838 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,25 Mbps,3271 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,135 ms,42 Mbps,5483 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,165 ms,43 Mbps,5568 kB/s
8.219.1.169,443,8.219.1.169,SG,Seattle,中转,194 ms,28 Mbps,3641 kB/s
