中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,912 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,800 Mbps,102400 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,332 Mbps,42598 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,358 Mbps,45875 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,319 Mbps,40857 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,317 Mbps,40652 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,302 Mbps,38707 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,456 Mbps,58368 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,70 ms,363 Mbps,46489 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,238 Mbps,30515 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,284 Mbps,36454 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,44 Mbps,5701 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,224 Mbps,28672 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,128 Mbps,16384 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,41 Mbps,5341 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,38 Mbps,4866 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,39 Mbps,5100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,185 ms,36 Mbps,4679 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,150 Mbps,19251 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,36 Mbps,4646 kB/s
8.219.97.136,443,8.219.116.219,SG,Singapore,隧道,224 ms,54 Mbps,7019 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,36 Mbps,4705 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,0 Mbps,114 kB/s
168.138.185.234,443,168.138.185.234,SG,San Jose,中转,251 ms,43 Mbps,5546 kB/s
