中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,90 Mbps,11571 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,935 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,377 Mbps,48332 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,70 ms,117 Mbps,15052 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,780 Mbps,99840 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,65 ms,406 Mbps,52019 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,289 Mbps,37068 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,310 Mbps,39731 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,72 ms,227 Mbps,29081 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,254 Mbps,32563 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,83 ms,380 Mbps,48640 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,232 Mbps,29798 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,72 ms,251 Mbps,32153 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,393 Mbps,50380 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,210 Mbps,26931 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,218 Mbps,27955 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,107 ms,40 Mbps,5138 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,44 Mbps,5691 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,287 Mbps,36761 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,43 Mbps,5546 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,49 Mbps,6301 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,128 Mbps,16486 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,42 Mbps,5498 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,188 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,45 Mbps,5885 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,176 ms,43 Mbps,5619 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Los Angeles,隧道,93 ms,119 Mbps,15257 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,35 Mbps,4590 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,33 Mbps,4331 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,38 Mbps,4867 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,33 Mbps,4341 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,225 ms,11 Mbps,1429 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,236 ms,61 Mbps,7874 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,72 Mbps,9220 kB/s
8.219.186.99,443,8.219.66.146,SG,Singapore,隧道,241 ms,60 Mbps,7732 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,252 ms,32 Mbps,4198 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,215 ms,34 Mbps,4444 kB/s
