中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,23 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,659 Mbps,84377 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,31 ms,743 Mbps,95129 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,308 Mbps,39526 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,669 Mbps,85708 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,416 Mbps,53248 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,9 ms,160 Mbps,20582 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,186 Mbps,23859 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,10 Mbps,1358 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,111 ms,48 Mbps,6185 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,40 Mbps,5230 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,85 ms,5 Mbps,649 kB/s
129.146.46.164,443,129.146.46.164,US,London,中转,159 ms,86 Mbps,11059 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,119 Mbps,15257 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,41 Mbps,5328 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,137 Mbps,17612 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,42 Mbps,5426 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,162 ms,42 Mbps,5499 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,107 Mbps,13721 kB/s
143.47.185.70,443,2606:f240:f00:46c4:0:37bf:18b:e8c8,DE,Frankfurt,隧道,169 ms,62 Mbps,8047 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,163 ms,0 Mbps,44 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,40 Mbps,5175 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,149 ms,38 Mbps,4931 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,18 Mbps,2409 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,140 Mbps,18022 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,144 ms,43 Mbps,5543 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,162 ms,33 Mbps,4252 kB/s
