中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,508 Mbps,65126 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,781 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,255 Mbps,32665 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,455 Mbps,58265 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,69 ms,379 Mbps,48537 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,73 ms,242 Mbps,31027 kB/s
3.67.25.193,443,18.197.218.69,DE,Amsterdam,隧道,94 ms,221 Mbps,28364 kB/s
18.197.218.69,443,18.197.218.69,DE,Düsseldorf,中转,105 ms,204 Mbps,26214 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,316 Mbps,40550 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,71 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Bucharest,中转,99 ms,237 Mbps,30412 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,278 Mbps,35635 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5773 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,187 Mbps,23961 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,122 Mbps,15667 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,48 Mbps,6212 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,33 Mbps,4351 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,38 Mbps,4970 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,194 ms,79 Mbps,10137 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4623 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,34 Mbps,4397 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,223 ms,10 Mbps,1350 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,0 Mbps,82 kB/s
