中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,760 Mbps,97280 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,48 ms,498 Mbps,63795 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,431 Mbps,55193 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,49 ms,463 Mbps,59289 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,49 ms,522 Mbps,66867 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,408 Mbps,52224 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,352 Mbps,45158 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,97 Mbps,12492 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,434 Mbps,55603 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,216 Mbps,27648 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,0 Mbps,99 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,44 Mbps,5692 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,46 Mbps,5923 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,126 Mbps,16179 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,38 Mbps,4925 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,161 ms,143 Mbps,18329 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,37 Mbps,4739 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,158 ms,41 Mbps,5266 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,187 ms,35 Mbps,4542 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,40 Mbps,5224 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,35 Mbps,4539 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,209 ms,42 Mbps,5397 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,190 ms,35 Mbps,4556 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,150 ms,0 Mbps,32 kB/s
