中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,6 Mbps,859 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,548 Mbps,70144 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,63 ms,479 Mbps,61337 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,54 ms,483 Mbps,61849 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,412 Mbps,52736 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,390 Mbps,49971 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,432 Mbps,55296 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,490 Mbps,62771 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,416 Mbps,53248 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,240 Mbps,30822 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,106 ms,45 Mbps,5820 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,37 Mbps,4847 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,184 Mbps,23654 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,150 ms,44 Mbps,5684 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,48 Mbps,6182 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,185 Mbps,23756 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,42 Mbps,5494 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,164 Mbps,20992 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,42 Mbps,5396 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,40 Mbps,5212 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,198 ms,11 Mbps,1442 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,39 Mbps,5062 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,40 Mbps,5246 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,95 Mbps,12185 kB/s
