中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,609 Mbps,78028 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,2 Mbps,310 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,371 Mbps,47513 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,49 ms,409 Mbps,52428 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,41 ms,546 Mbps,69939 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,523 Mbps,66969 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,50 ms,347 Mbps,44441 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,428 Mbps,54886 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,130 Mbps,16691 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,46 Mbps,5976 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,148 ms,45 Mbps,5800 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,115 ms,47 Mbps,6059 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,218 Mbps,27955 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,168 Mbps,21606 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,185 Mbps,23756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,41 Mbps,5326 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,144 ms,150 Mbps,19251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,42 Mbps,5453 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,40 Mbps,5122 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,181 ms,45 Mbps,5855 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,265 ms,26 Mbps,3442 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,172 ms,34 Mbps,4448 kB/s
