中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,896 Mbps,114688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,960 Mbps,122880 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,21 ms,888 Mbps,113664 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,23 ms,519 Mbps,66457 kB/s
129.146.46.164,443,129.146.46.164,368 Mbps,47104 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,31 ms,220 Mbps,28160 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,648 Mbps,82944 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,7 Mbps,947 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,356 Mbps,45568 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,45 Mbps,5852 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,192 Mbps,24678 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,115 ms,39 Mbps,5099 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,43 Mbps,5614 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,42 Mbps,5379 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,39 Mbps,5119 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,153 ms,111 Mbps,14233 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,124 Mbps,15872 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,47 Mbps,6122 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,128 Mbps,16486 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,48 Mbps,6173 kB/s
152.70.62.177,443,2606:f240:f00:83a7:0:55d6:733b:1212,DE,Frankfurt,隧道,164 ms,114 Mbps,14643 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,158 ms,44 Mbps,5649 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,173 ms,13 Mbps,1748 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,37 Mbps,4789 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,153 ms,45 Mbps,5787 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,178 ms,96 Mbps,12288 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,42 Mbps,5380 kB/s
