中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1 ms,54 Mbps,7009 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,808 Mbps,103424 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,350 Mbps,44851 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,322 Mbps,41267 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,75 ms,316 Mbps,40550 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,72 ms,331 Mbps,42393 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,212 Mbps,27136 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,46 Mbps,6006 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,315 Mbps,40345 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,273 Mbps,35020 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,225 Mbps,28876 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,233 Mbps,29900 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,80 ms,334 Mbps,42803 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,240 Mbps,30720 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,44 Mbps,5664 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:2a34:1061:8f16,DE,Frankfurt,隧道,99 ms,245 Mbps,31436 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:8d07:7f7b:5c09,DE,Frankfurt,隧道,98 ms,232 Mbps,29696 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,47 Mbps,6122 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,34 Mbps,4394 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,124 Mbps,15974 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,42 Mbps,5459 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,35 Mbps,4593 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,40 Mbps,5222 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,29 Mbps,3757 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,246 ms,62 Mbps,8030 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,39 Mbps,5082 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,98 Mbps,12595 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,225 ms,0 Mbps,7 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,256 ms,0 Mbps,17 kB/s
