中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,956 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,55 Mbps,7097 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,532 Mbps,68198 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,334 Mbps,42803 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,312 Mbps,39936 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,327 Mbps,41881 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,291 Mbps,37273 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,62 ms,448 Mbps,57344 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,328 Mbps,42086 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,64 ms,426 Mbps,54579 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,63 ms,320 Mbps,41062 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,424 Mbps,54272 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,279 Mbps,35737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,244 Mbps,31232 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,47 Mbps,6069 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,257 Mbps,32972 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,328 Mbps,41984 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5963 kB/s
152.70.52.84,443,2606:f240:f00:46c4:0:9c6c:20f9:57ea,US,Frankfurt,隧道,98 ms,276 Mbps,35430 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,284 Mbps,36352 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,47 Mbps,6017 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,118 Mbps,15155 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,39 Mbps,5001 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,39 Mbps,5027 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,188 ms,38 Mbps,4937 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,9 Mbps,1208 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,33 Mbps,4301 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,8 Mbps,1100 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,36 Mbps,4653 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,191 ms,3 Mbps,402 kB/s
