中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,891 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,276 Mbps,35328 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,90 Mbps,11571 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,276 Mbps,35430 kB/s
129.146.46.164,443,129.146.46.164,303 Mbps,38809 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,71 ms,287 Mbps,36761 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,328 Mbps,41984 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,73 ms,356 Mbps,45568 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,107 ms,330 Mbps,42291 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,222 Mbps,28467 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,109 ms,264 Mbps,33894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,43 Mbps,5537 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,296 Mbps,37888 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,63 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,316 Mbps,40448 kB/s
132.145.64.184,443,2606:f240:f00:2be4:0:dd41:684f:7694,DE,Frankfurt,隧道,102 ms,227 Mbps,29081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,244 Mbps,31334 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,51 Mbps,6582 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,47 Mbps,6089 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,41 Mbps,5261 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,43 Mbps,5517 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,42 Mbps,5461 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,32 Mbps,4098 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,39 Mbps,5076 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,207 ms,37 Mbps,4818 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,226 ms,70 Mbps,9011 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,2 Mbps,286 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,194 ms,61 Mbps,7811 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,209 ms,5 Mbps,688 kB/s
