中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,14 ms,377 Mbps,48332 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,872 Mbps,111616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1296 Mbps,165888 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,40 ms,573 Mbps,73420 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,38 ms,607 Mbps,77721 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,54 ms,345 Mbps,44236 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,18 ms,56 Mbps,7249 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,7 Mbps,938 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,42 ms,616 Mbps,78950 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,42 Mbps,5441 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,115 ms,42 Mbps,5455 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,187 Mbps,23961 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,136 Mbps,17408 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,120 ms,193 Mbps,24780 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,37 Mbps,4849 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,42 Mbps,5448 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,155 Mbps,19865 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,134 Mbps,17203 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,48 Mbps,6164 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,38 Mbps,4976 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,188 ms,92 Mbps,11878 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,148 ms,43 Mbps,5604 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,146 ms,136 Mbps,17510 kB/s
