中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,4 Mbps,563 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,816 Mbps,104448 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,346 Mbps,44339 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,293 Mbps,37580 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,270 Mbps,34611 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,69 ms,357 Mbps,45772 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,72 ms,335 Mbps,42905 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,459 Mbps,58777 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,372 Mbps,47616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,377 Mbps,48332 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,71 ms,212 Mbps,27238 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,352 Mbps,45056 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,50 Mbps,6519 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,291 Mbps,37273 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,235 Mbps,30105 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,232 Mbps,29696 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,44 Mbps,5712 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,41 Mbps,5262 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14848 kB/s
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,237 ms,64 Mbps,8241 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,42 Mbps,5426 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,42 Mbps,5414 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,253 ms,17 Mbps,2233 kB/s
