中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,6 Mbps,844 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,659 Mbps,84377 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,67 Mbps,8596 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,545 Mbps,69836 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,433 Mbps,55500 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,50 ms,506 Mbps,64819 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,415 Mbps,53145 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,55 ms,452 Mbps,57856 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,55 ms,132 Mbps,16998 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,423 Mbps,54169 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,152 Mbps,19456 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,124 ms,113 Mbps,14540 kB/s
129.146.46.164,443,129.146.46.164,US,Newark,中转,116 ms,132 Mbps,16896 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,192 Mbps,24576 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,150 ms,161 Mbps,20684 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,147 Mbps,18841 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,42 Mbps,5408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,41 Mbps,5337 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,156 Mbps,19968 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,123 ms,159 Mbps,20377 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,135 ms,40 Mbps,5229 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,41 Mbps,5341 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,37 Mbps,4779 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,35 Mbps,4516 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,195 ms,7 Mbps,1016 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,202 ms,40 Mbps,5212 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,46 Mbps,5951 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,44 Mbps,5675 kB/s
