中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,896 Mbps,114688 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,50 ms,529 Mbps,67788 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,2 Mbps,341 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,328 Mbps,41984 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,52 ms,387 Mbps,49561 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,451 Mbps,57753 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,398 Mbps,50995 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,63 ms,528 Mbps,67686 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,52 ms,480 Mbps,61440 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,370 Mbps,47411 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,193 Mbps,24780 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,220 Mbps,28160 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,44 Mbps,5700 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,180 Mbps,23142 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,160 Mbps,20582 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,36 Mbps,4644 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,41 Mbps,5350 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,154 ms,47 Mbps,6138 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,47 Mbps,6120 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,32 Mbps,4131 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,19 Mbps,2523 kB/s
