中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,734 Mbps,94003 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,958 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,334 Mbps,42803 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,432 Mbps,55398 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,284 Mbps,36352 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,228 Mbps,29184 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,71 ms,281 Mbps,36044 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,74 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,303 Mbps,38809 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,399 Mbps,51097 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,368 Mbps,47206 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,331 Mbps,42393 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,231 Mbps,29593 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,131 Mbps,16793 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,41 Mbps,5308 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,46 Mbps,5903 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,45 Mbps,5789 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,70 Mbps,9072 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,46 Mbps,5935 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,32 Mbps,4098 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,40 Mbps,5126 kB/s
8.219.97.136,443,8.219.116.219,SG,Singapore,隧道,241 ms,56 Mbps,7240 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,263 ms,33 Mbps,4232 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,1 Mbps,142 kB/s
