中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,684 Mbps,87552 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,289 Mbps,37068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,300 Mbps,38400 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,68 ms,377 Mbps,48332 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,71 ms,362 Mbps,46387 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,68 ms,299 Mbps,38297 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,382 Mbps,48947 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,194 Mbps,24883 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,244 Mbps,31232 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,48 Mbps,6178 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,48 Mbps,6204 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,279 Mbps,35737 kB/s
152.70.52.84,443,163.123.193.4,DE,Frankfurt,隧道,89 ms,231 Mbps,29593 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,45 Mbps,5844 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,137 Mbps,17612 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,40 Mbps,5232 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,36 Mbps,4668 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,80 ms,0 Mbps,79 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,27 Mbps,3520 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,28 Mbps,3662 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,37 Mbps,4750 kB/s
131.186.33.175,443,2602:ffe4:407:21d9:0:1049:9da0:b3,SG,Singapore,隧道,236 ms,40 Mbps,5206 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,58 Mbps,7480 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,231 ms,0 Mbps,13 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,18 Mbps,2403 kB/s
