中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,713 Mbps,91340 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,961 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,49 ms,518 Mbps,66355 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,44 ms,438 Mbps,56115 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,49 ms,516 Mbps,66150 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,51 ms,337 Mbps,43212 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,395 Mbps,50585 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,50 ms,488 Mbps,62566 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,476 Mbps,61030 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,164 Mbps,21094 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,213 Mbps,27340 kB/s
141.144.201.185,443,2606:f240:f00:a683:0:38a7:22cb:c5e,DE,Frankfurt,隧道,117 ms,158 Mbps,20275 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,176 Mbps,22528 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,45 Mbps,5849 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,50 Mbps,6410 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,145 Mbps,18636 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,47 Mbps,6026 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,47 Mbps,6087 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,38 Mbps,4985 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,31 Mbps,4033 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,27 Mbps,3514 kB/s
