中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,947 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,356 Mbps,45568 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,390 Mbps,49971 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,70 ms,386 Mbps,49459 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,73 ms,258 Mbps,33075 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,73 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,46 Mbps,5946 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,68 ms,437 Mbps,56012 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,45 Mbps,5835 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,236 Mbps,30310 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,262 Mbps,33587 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,234 Mbps,30003 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,208 Mbps,26726 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,41 Mbps,5368 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,39 Mbps,5006 kB/s
158.101.130.149,443,158.101.129.206,JP,Tokyo,隧道,164 ms,72 Mbps,9334 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,39 Mbps,5014 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,37 Mbps,4811 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,37 Mbps,4803 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,213 ms,12 Mbps,1548 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,40 Mbps,5202 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,199 ms,76 Mbps,9737 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,208 ms,28 Mbps,3598 kB/s
