中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,62 Mbps,7989 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,6 Mbps,864 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,540 Mbps,69222 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,517 Mbps,66252 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,684 Mbps,87552 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,53 ms,372 Mbps,47616 kB/s
129.146.46.164,443,129.146.46.164,308 Mbps,39526 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,364 Mbps,46694 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,52 ms,523 Mbps,66969 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,53 ms,504 Mbps,64614 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,544 Mbps,69632 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,54 ms,509 Mbps,65228 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,51 Mbps,6552 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,175 Mbps,22425 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,236 Mbps,30310 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,144 ms,44 Mbps,5683 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,127 ms,176 Mbps,22528 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,142 ms,165 Mbps,21196 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,44 Mbps,5723 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,140 ms,44 Mbps,5658 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,43 Mbps,5575 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,153 Mbps,19660 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,41 Mbps,5335 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,43 Mbps,5510 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,194 ms,6 Mbps,886 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,210 ms,60 Mbps,7791 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,40 Mbps,5144 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,224 ms,27 Mbps,3483 kB/s
