中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1448 Mbps,185344 kB/s
129.146.46.164,443,129.146.46.164,335 Mbps,42905 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,37 ms,445 Mbps,57036 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,386 Mbps,49459 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1296 Mbps,165888 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1416 Mbps,181248 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,2 Mbps,365 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,21 ms,327 Mbps,41881 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,563 Mbps,72089 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,220 Mbps,28262 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,44 Mbps,5713 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,47 Mbps,6131 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,156 Mbps,19968 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,48 Mbps,6157 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,143 Mbps,18329 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,147 ms,44 Mbps,5726 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,163 Mbps,20889 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,32 Mbps,4139 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,151 ms,45 Mbps,5780 kB/s
