中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,7 ms,1592 Mbps,203776 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2184 Mbps,279552 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,US,348 Mbps,44544 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,10 ms,1576 Mbps,201728 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,24 ms,462 Mbps,59187 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,26 ms,832 Mbps,106496 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,684 Mbps,87654 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,26 ms,888 Mbps,113664 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,370 Mbps,47411 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,47 Mbps,6143 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,51 Mbps,6582 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,222 Mbps,28467 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,136 Mbps,17510 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,50 Mbps,6446 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,38 Mbps,4924 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,147 ms,47 Mbps,6141 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,135 Mbps,17305 kB/s
152.70.89.238,443,161.118.151.165,KR,Seoul,隧道,131 ms,133 Mbps,17100 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,92 ms,2 Mbps,343 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,150 Mbps,19251 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,42 Mbps,5423 kB/s
