中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,22 ms,736 Mbps,94310 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,9 ms,392 Mbps,50176 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,25 ms,470 Mbps,60211 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,928 Mbps,118784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,912 Mbps,116736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,701 Mbps,89804 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2408 Mbps,308224 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,4 Mbps,558 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,30 ms,952 Mbps,121856 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,359 Mbps,45977 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,214 Mbps,27443 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,115 ms,46 Mbps,5898 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,40 Mbps,5121 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,132 ms,45 Mbps,5792 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,39 Mbps,5067 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,123 Mbps,15769 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,40 Mbps,5121 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,112 Mbps,14438 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,119 Mbps,15257 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,0 Mbps,50 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,178 ms,44 Mbps,5693 kB/s
