中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,729 Mbps,93388 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,498 Mbps,63795 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,378 Mbps,48435 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,48 ms,502 Mbps,64307 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,248 Mbps,31846 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,48 ms,537 Mbps,68812 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,47 ms,492 Mbps,63078 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,420 Mbps,53862 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,2 Mbps,258 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,49 ms,473 Mbps,60620 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,179 Mbps,22937 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,46 Mbps,5983 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,189 Mbps,24268 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,124 ms,50 Mbps,6415 kB/s
129.146.46.164,443,129.146.46.164,US,Denver,中转,146 ms,170 Mbps,21811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,47 Mbps,6032 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,45 Mbps,5880 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,169 ms,45 Mbps,5787 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,182 ms,21 Mbps,2767 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,37 Mbps,4771 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,190 ms,11 Mbps,1467 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,200 ms,38 Mbps,4930 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1233 ms,6 Mbps,801 kB/s
