中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,971 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,796 Mbps,101888 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,51 Mbps,6554 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,364 Mbps,46592 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,69 ms,378 Mbps,48435 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,300 Mbps,38502 kB/s
35.197.23.75,443,35.212.181.70,US,Seattle,隧道,73 ms,26 Mbps,3361 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,438 Mbps,56115 kB/s
35.230.79.26,443,35.212.181.70,US,Seattle,隧道,72 ms,408 Mbps,52224 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,316 Mbps,40448 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,47 Mbps,6101 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,48 Mbps,6148 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,352 Mbps,45158 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,281 Mbps,36044 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,272 Mbps,34816 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,210 Mbps,26931 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,219 Mbps,28057 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,126 Mbps,16179 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,125 Mbps,16076 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,39 Mbps,5111 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,41 Mbps,5338 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,30 Mbps,3866 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,37 Mbps,4782 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,41 Mbps,5304 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,37 Mbps,4829 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,0 Mbps,9 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,26 Mbps,3430 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,256 ms,35 Mbps,4545 kB/s
