中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,897 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,800 Mbps,102400 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,49 ms,507 Mbps,64921 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,52 ms,548 Mbps,70144 kB/s
129.146.46.164,443,129.146.46.164,US,322 Mbps,41267 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,304 Mbps,39014 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,484 Mbps,61952 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,48 ms,560 Mbps,71680 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,473 Mbps,60620 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,410 Mbps,52531 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,201 Mbps,25804 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,216 Mbps,27750 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,42 Mbps,5454 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,38 Mbps,4899 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,183 Mbps,23449 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,136 Mbps,17510 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,179 ms,99 Mbps,12697 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,39 Mbps,5048 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,35 Mbps,4516 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,37 Mbps,4815 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,198 ms,11 Mbps,1499 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,37 Mbps,4863 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,37 Mbps,4857 kB/s
