中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,840 Mbps,107520 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,7 Mbps,974 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,390 Mbps,49971 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,54 ms,433 Mbps,55500 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,46 ms,322 Mbps,41267 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,399 Mbps,51097 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,53 ms,511 Mbps,65433 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,183 Mbps,23449 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,53 ms,448 Mbps,57344 kB/s
129.146.46.164,443,129.146.46.164,313 Mbps,40140 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,468 Mbps,59904 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,416 Mbps,53350 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,196 Mbps,25190 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,50 Mbps,6462 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,44 Mbps,5687 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,240 Mbps,30720 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,156 Mbps,20070 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,45 Mbps,5847 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,156 ms,45 Mbps,5828 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,152 ms,150 Mbps,19251 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,210 ms,62 Mbps,7992 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,39 Mbps,5084 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,175 ms,43 Mbps,5567 kB/s
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,221 ms,38 Mbps,4889 kB/s
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,227 ms,34 Mbps,4409 kB/s
