中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,964 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,651 Mbps,83353 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,60 Mbps,7794 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,424 Mbps,54374 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,51 ms,504 Mbps,64512 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,446 Mbps,57139 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,48 ms,527 Mbps,67481 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,52 ms,542 Mbps,69427 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,516 Mbps,66150 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,207 Mbps,26521 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,240 Mbps,30720 kB/s
140.238.173.181,443,140.238.173.181,CH,Zurich,中转,120 ms,165 Mbps,21196 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,48 Mbps,6150 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,144 Mbps,18534 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,42 Mbps,5424 kB/s
152.70.56.11,443,2606:f240:f00:6acf:0:13fa:d5e1:5e71,US,Frankfurt,隧道,114 ms,125 Mbps,16076 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,191 Mbps,24473 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,47 Mbps,6040 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,149 ms,146 Mbps,18739 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,43 Mbps,5507 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,34 Mbps,4406 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,140 ms,39 Mbps,5022 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,39 Mbps,5069 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,199 ms,37 Mbps,4809 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,30 Mbps,3929 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,216 ms,25 Mbps,3242 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,205 ms,12 Mbps,1566 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,35 Mbps,4529 kB/s
