中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,772 Mbps,98918 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,932 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,48 ms,492 Mbps,63078 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,532 Mbps,68198 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,468 Mbps,59904 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,431 Mbps,55193 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,376 Mbps,48230 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,44 Mbps,5746 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,430 Mbps,55091 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,54 ms,524 Mbps,67174 kB/s
129.146.46.164,443,129.146.46.164,322 Mbps,41267 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,51 ms,361 Mbps,46284 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,146 Mbps,18739 kB/s
141.144.200.134,443,2606:f240:f00:2be4:0:3123:621c:4abb,DE,Frankfurt,隧道,111 ms,180 Mbps,23142 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,150 ms,150 Mbps,19251 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,43 Mbps,5559 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,232 Mbps,29696 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,180 Mbps,23040 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,196 Mbps,25088 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,44 Mbps,5679 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,47 Mbps,6038 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,44 Mbps,5741 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,66 Mbps,8572 kB/s
