中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,38 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,723 Mbps,92569 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,40 ms,1136 Mbps,145408 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,672 Mbps,86016 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,469 Mbps,60108 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,30 ms,856 Mbps,109568 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,1520 Mbps,194560 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,1544 Mbps,197632 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,22 ms,456 Mbps,58470 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,336 Mbps,43110 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,6 Mbps,843 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,222 Mbps,28467 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,39 Mbps,5004 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,104 Mbps,13312 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,48 Mbps,6171 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,38 Mbps,4943 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,47 Mbps,6138 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,154 ms,43 Mbps,5618 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,170 Mbps,21811 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,136 Mbps,17408 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,171 ms,13 Mbps,1711 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,33 Mbps,4249 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,160 ms,43 Mbps,5570 kB/s
