中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,636 Mbps,81510 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,420 Mbps,53760 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,47 ms,386 Mbps,49459 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,49 ms,544 Mbps,69734 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,56 ms,502 Mbps,64307 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,49 ms,535 Mbps,68505 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,240 Mbps,30720 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,460 Mbps,58880 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,204 Mbps,26112 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,48 ms,511 Mbps,65433 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,48 Mbps,6161 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,231 Mbps,29593 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,42 Mbps,5439 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,82 ms,1 Mbps,164 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,154 ms,154 Mbps,19763 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,184 Mbps,23552 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,117 ms,45 Mbps,5883 kB/s
143.47.185.70,443,2606:f240:f00:46c4:0:37bf:18b:e8c8,DE,Frankfurt,隧道,126 ms,99 Mbps,12697 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,41 Mbps,5365 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,129 Mbps,16588 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,30 Mbps,3925 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,42 Mbps,5447 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,36 Mbps,4636 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,196 ms,11 Mbps,1426 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,34 Mbps,4382 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,44 Mbps,5690 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,16 Mbps,2096 kB/s
131.186.33.175,443,2602:ffe4:407:21d9:0:1049:9da0:b3,SG,Singapore,隧道,233 ms,49 Mbps,6315 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,224 ms,17 Mbps,2277 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,216 ms,40 Mbps,5177 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,266 ms,68 Mbps,8726 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,198 ms,87 Mbps,11161 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,40 Mbps,5215 kB/s
