中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1816 Mbps,232448 kB/s
129.146.46.164,443,129.146.46.164,152 Mbps,19558 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,456 Mbps,58368 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,18 ms,472 Mbps,60518 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,27 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,644 Mbps,82432 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,36 ms,888 Mbps,113664 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,31 ms,832 Mbps,106496 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,36 ms,339 Mbps,43417 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,105 Mbps,13516 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,216 Mbps,27648 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,35 Mbps,4505 kB/s
64.110.104.30,443,64.110.104.30,JP,Hong Kong,中转,117 ms,44 Mbps,5727 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,171 ms,44 Mbps,5667 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,39 Mbps,5048 kB/s
131.186.17.132,443,131.186.17.132,KR,Tokyo,中转,153 ms,43 Mbps,5508 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,162 ms,43 Mbps,5522 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,39 Mbps,5093 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,42 Mbps,5418 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,130 Mbps,16691 kB/s
141.147.117.4,443,2606:f240:f00:5a42:0:ed74:179f:b2c9,DE,Frankfurt,隧道,180 ms,77 Mbps,9897 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,36 Mbps,4659 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,114 Mbps,14643 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,115 Mbps,14745 kB/s
158.180.89.154,443,2602:ffe4:407:20d9:0:400:b01e:bdf0,SG,Singapore,隧道,185 ms,58 Mbps,7533 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Düsseldorf,隧道,162 ms,41 Mbps,5252 kB/s
146.56.162.25,443,146.56.162.25,KR,Hong Kong,中转,145 ms,40 Mbps,5203 kB/s
168.138.212.80,443,168.138.212.80,JP,Singapore,中转,171 ms,36 Mbps,4616 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,158 ms,0 Mbps,18 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,159 ms,13 Mbps,1693 kB/s
