中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,38 ms,347 Mbps,44441 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,718 Mbps,91955 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,27 ms,590 Mbps,75571 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,28 ms,327 Mbps,41881 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,832 Mbps,106496 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,333 Mbps,42700 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,552 Mbps,70656 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,44 ms,7 Mbps,950 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,436 Mbps,55910 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,40 Mbps,5203 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,130 ms,187 Mbps,23961 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,38 Mbps,4956 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,128 ms,41 Mbps,5311 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,134 ms,212 Mbps,27238 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,150 ms,48 Mbps,6226 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,44 Mbps,5661 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,149 ms,163 Mbps,20889 kB/s
