中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,800 Mbps,102400 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,396 Mbps,50688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,408 Mbps,52224 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,52 ms,280 Mbps,35840 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,507 Mbps,64921 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,276 Mbps,35328 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,565 Mbps,72396 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,6 Mbps,862 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,57 ms,486 Mbps,62259 kB/s
129.146.46.164,443,129.146.46.164,348 Mbps,44544 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,53 ms,461 Mbps,59084 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,45 ms,562 Mbps,71987 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,160 Mbps,20582 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,204 Mbps,26214 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,43 Mbps,5553 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,160 Mbps,20480 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,140 Mbps,17920 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,139 ms,37 Mbps,4851 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,156 ms,41 Mbps,5309 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,37 Mbps,4777 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,46 Mbps,5954 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,179 ms,44 Mbps,5638 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,45 Mbps,5801 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,193 ms,11 Mbps,1472 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,59 Mbps,7678 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,177 ms,14 Mbps,1892 kB/s
