中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,1004 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,779 Mbps,99737 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,308 Mbps,39424 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,356 Mbps,45670 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,59 ms,331 Mbps,42393 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,442 Mbps,56627 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,400 Mbps,51302 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,377 Mbps,48332 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,310 Mbps,39731 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,75 ms,406 Mbps,52019 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,256 Mbps,32870 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,49 Mbps,6278 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,75 ms,391 Mbps,50073 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,303 Mbps,38809 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,240 Mbps,30822 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,45 Mbps,5772 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,138 Mbps,17715 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,40 Mbps,5163 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,38 Mbps,4984 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,34 Mbps,4412 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,250 ms,14 Mbps,1912 kB/s
