中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,2 ms,143 Mbps,18329 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,3 Mbps,450 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,547 Mbps,70041 kB/s
129.146.46.164,443,129.146.46.164,US,321 Mbps,41164 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,231 Mbps,29593 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,353 Mbps,45260 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,70 ms,349 Mbps,44748 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,220 Mbps,28262 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,56 ms,337 Mbps,43212 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,64 ms,330 Mbps,42291 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,259 Mbps,33177 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,75 ms,317 Mbps,40652 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,92 ms,35 Mbps,4544 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,247 Mbps,31641 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,268 Mbps,34304 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5911 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,138 Mbps,17715 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,169 ms,47 Mbps,6039 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,50 Mbps,6458 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,168 ms,43 Mbps,5627 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,41 Mbps,5286 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,46 Mbps,5895 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,40 Mbps,5192 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,211 ms,7 Mbps,1018 kB/s
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,96 ms,105 Mbps,13516 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,36 Mbps,4634 kB/s
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,235 ms,58 Mbps,7524 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,254 ms,38 Mbps,4896 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,207 ms,77 Mbps,9887 kB/s
