中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,517 Mbps,66252 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,497 Mbps,63692 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,48 ms,454 Mbps,58163 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,568 Mbps,72806 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,526 Mbps,67379 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,420 Mbps,53760 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,61 ms,552 Mbps,70656 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,125 ms,46 Mbps,5922 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,122 ms,46 Mbps,5967 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,204 Mbps,26214 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,47 Mbps,6090 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,161 ms,45 Mbps,5846 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,133 ms,168 Mbps,21606 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,147 ms,165 Mbps,21196 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,138 ms,42 Mbps,5412 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,44 Mbps,5712 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,37 Mbps,4822 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,192 ms,2 Mbps,268 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,193 ms,35 Mbps,4491 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,38 Mbps,4971 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,16 Mbps,2149 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,102 ms,0 Mbps,47 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,138 ms,18 Mbps,2395 kB/s
