中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,492 Mbps,63078 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,601 Mbps,77004 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,12 Mbps,1636 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,48 ms,492 Mbps,63078 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,248 Mbps,31744 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,99 Mbps,12697 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,187 Mbps,23961 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,40 Mbps,5209 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,153 Mbps,19660 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,151 Mbps,19353 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,40 Mbps,5164 kB/s
152.70.52.84,443,2606:f240:f00:a683:0:a57f:6ae3:6a0f,DE,Frankfurt,隧道,122 ms,126 Mbps,16179 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,138 Mbps,17715 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,50 ms,153 Mbps,19660 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,47 Mbps,6109 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,43 Mbps,5554 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,6 Mbps,832 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,44 Mbps,5664 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,38 Mbps,4885 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,190 ms,12 Mbps,1562 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,199 ms,38 Mbps,4983 kB/s
129.146.209.97,443,129.146.209.97,US,London,中转,51 ms,93 Mbps,11980 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,104 ms,0 Mbps,68 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,1143 ms,39 Mbps,5093 kB/s
129.146.46.164,443,129.146.46.164,US,Manchester,中转,1273 ms,93 Mbps,11980 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,172 ms,37 Mbps,4782 kB/s
