中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,848 Mbps,108544 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,362 Mbps,46387 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,470 Mbps,60211 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,21 ms,888 Mbps,113664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2472 Mbps,316416 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,24 ms,936 Mbps,119808 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,21 ms,1032 Mbps,132096 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,683 Mbps,87449 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,19 ms,383 Mbps,49049 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,6 Mbps,869 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,328 Mbps,42086 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,224 Mbps,28774 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,45 Mbps,5854 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,116 ms,47 Mbps,6044 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,44 Mbps,5684 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,44 Mbps,5646 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,151 Mbps,19353 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,172 ms,110 Mbps,14131 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,182 ms,11 Mbps,1528 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,167 ms,38 Mbps,4887 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,44 Mbps,5756 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,130 Mbps,16691 kB/s
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,171 ms,50 Mbps,6451 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,133 ms,151 Mbps,19353 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,193 ms,37 Mbps,4809 kB/s
