中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,1216 Mbps,155648 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,6 ms,464 Mbps,59392 kB/s
129.146.46.164,443,129.146.46.164,US,316 Mbps,40550 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,832 Mbps,106496 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,41 ms,536 Mbps,68710 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,52 ms,507 Mbps,64921 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,51 ms,459 Mbps,58777 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,388 Mbps,49664 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,4 Mbps,532 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,60 ms,47 Mbps,6079 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,244 Mbps,31232 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,119 ms,42 Mbps,5441 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,48 Mbps,6196 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,132 Mbps,16896 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,46 Mbps,5980 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,11 Mbps,1411 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,45 Mbps,5803 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,141 Mbps,18124 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,157 Mbps,20172 kB/s
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,183 ms,81 Mbps,10444 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,170 ms,11 Mbps,1511 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,193 ms,21 Mbps,2760 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,35 Mbps,4499 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,135 ms,40 Mbps,5208 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,209 ms,45 Mbps,5872 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,142 ms,43 Mbps,5602 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,154 ms,139 Mbps,17817 kB/s
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,148 ms,73 Mbps,9450 kB/s
