中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,920 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,790 Mbps,101171 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,312 Mbps,39936 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,445 Mbps,57036 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,59 ms,306 Mbps,39219 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,281 Mbps,36044 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,260 Mbps,33280 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,73 ms,425 Mbps,54476 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,384 Mbps,49152 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,69 ms,365 Mbps,46796 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,69 ms,328 Mbps,41984 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,51 Mbps,6599 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,48 Mbps,6224 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,246 Mbps,31539 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,296 Mbps,37990 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,47 Mbps,6017 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,41 Mbps,5367 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,141 Mbps,18124 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,37 Mbps,4784 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,38 Mbps,4903 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,35 Mbps,4500 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,112 Mbps,14336 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,233 ms,58 Mbps,7437 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,35 Mbps,4561 kB/s
