中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,596 Mbps,76288 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,1 Mbps,233 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,324 Mbps,41472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,440 Mbps,56422 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,64 ms,331 Mbps,42393 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,70 ms,371 Mbps,47513 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,362 Mbps,46387 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,68 ms,376 Mbps,48230 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,295 Mbps,37785 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,262 Mbps,33587 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,292 Mbps,37376 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,70 ms,380 Mbps,48640 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,245 Mbps,31436 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5807 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,40 Mbps,5227 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,108 Mbps,13824 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,11 Mbps,1524 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,34 Mbps,4424 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,37 Mbps,4788 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,34 Mbps,4414 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,1 Mbps,234 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,230 ms,1 Mbps,174 kB/s
