中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,808 Mbps,103424 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,48 ms,548 Mbps,70246 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,49 ms,510 Mbps,65331 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,48 ms,536 Mbps,68608 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,48 ms,434 Mbps,55603 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,348 Mbps,44646 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,48 Mbps,6161 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,399 Mbps,51097 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,435 Mbps,55705 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,400 Mbps,51302 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,42 Mbps,5410 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,228 Mbps,29286 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,111 ms,46 Mbps,5982 kB/s
141.148.230.70,443,2606:f240:f00:5a42:0:bdb1:8803:9c16,DE,Frankfurt,隧道,105 ms,183 Mbps,23449 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,44 Mbps,5664 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,29 Mbps,3835 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,44 Mbps,5645 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,40 Mbps,5136 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,148 Mbps,19046 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,36 Mbps,4676 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,17 Mbps,2301 kB/s
150.230.217.106,443,2602:ffe4:407:20da:0:d4ea:ab53:f61a,SG,Singapore,隧道,220 ms,73 Mbps,9355 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,206 ms,35 Mbps,4586 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,208 ms,27 Mbps,3564 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,34 Mbps,4479 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,185 ms,42 Mbps,5379 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,142 ms,0 Mbps,31 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,9 Mbps,1200 kB/s
