中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,700 Mbps,89702 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,18 ms,7 Mbps,960 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,50 ms,517 Mbps,66252 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,50 ms,548 Mbps,70246 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,478 Mbps,61235 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,513 Mbps,65740 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,52 ms,356 Mbps,45670 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,50 ms,502 Mbps,64307 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,188 Mbps,24064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,187 Mbps,23961 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,42 Mbps,5460 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,147 ms,40 Mbps,5185 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,141 Mbps,18124 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,36 Mbps,4725 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,157 ms,37 Mbps,4765 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Düsseldorf,隧道,116 ms,46 Mbps,6000 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,35 Mbps,4560 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,4 Mbps,550 kB/s
