中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,6 Mbps,784 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,694 Mbps,88883 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,262 Mbps,33587 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,73 ms,342 Mbps,43827 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,306 Mbps,39219 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,259 Mbps,33177 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,260 Mbps,33280 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,70 ms,269 Mbps,34508 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,45 Mbps,5857 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,248 Mbps,31744 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,220 Mbps,28262 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,40 Mbps,5216 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,174 ms,45 Mbps,5826 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,166 ms,47 Mbps,6131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,33 Mbps,4268 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,130 Mbps,16691 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,25 Mbps,3223 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,43 Mbps,5522 kB/s
