中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,23 ms,968 Mbps,123904 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,774 Mbps,99123 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,3 ms,436 Mbps,55910 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,39 ms,572 Mbps,73318 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1048 Mbps,134144 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,19 ms,944 Mbps,120832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,523 Mbps,66969 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,7 Mbps,974 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,50 Mbps,6478 kB/s
35.197.23.75,443,35.212.197.90,US,Seattle,隧道,36 ms,600 Mbps,76902 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,335 Mbps,42905 kB/s
35.230.79.26,443,35.212.197.90,US,Seattle,隧道,39 ms,564 Mbps,72192 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,46 Mbps,5958 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,42 Mbps,5402 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,195 Mbps,24985 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,132 Mbps,16998 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,140 ms,44 Mbps,5704 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,38 Mbps,4987 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,151 ms,152 Mbps,19558 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,41 Mbps,5266 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,39 Mbps,4994 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,124 Mbps,15872 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,176 ms,38 Mbps,4921 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,39 Mbps,5070 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,171 ms,12 Mbps,1555 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,143 ms,38 Mbps,4924 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,146 ms,144 Mbps,18534 kB/s
