中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,6 Mbps,877 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,700 Mbps,89702 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,408 Mbps,52224 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,444 Mbps,56832 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,49 ms,355 Mbps,45465 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,50 ms,546 Mbps,69939 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,49 ms,495 Mbps,63385 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,486 Mbps,62259 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,182 Mbps,23347 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,124 ms,47 Mbps,6036 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,156 Mbps,20070 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,157 Mbps,20172 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,195 Mbps,24985 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,156 ms,104 Mbps,13414 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,42 Mbps,5421 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,42 Mbps,5458 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,44 Mbps,5733 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,38 Mbps,4952 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,195 ms,11 Mbps,1485 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,40 Mbps,5235 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,215 ms,80 Mbps,10342 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,200 ms,25 Mbps,3304 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,173 ms,115 Mbps,14745 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,171 ms,37 Mbps,4800 kB/s
