中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,67 Mbps,8663 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,5 Mbps,705 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,772 Mbps,98816 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,78 ms,290 Mbps,37171 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,292 Mbps,37376 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,268 Mbps,34304 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,365 Mbps,46796 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,430 Mbps,55091 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,92 ms,222 Mbps,28467 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,81 ms,308 Mbps,39424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,206 Mbps,26419 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,300 Mbps,38502 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,48 Mbps,6185 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,252 Mbps,32256 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,295 Mbps,37785 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,50 Mbps,6523 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,48 Mbps,6152 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,144 Mbps,18534 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,41 Mbps,5339 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,41 Mbps,5291 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,180 ms,43 Mbps,5582 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,35 Mbps,4527 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,217 ms,31 Mbps,3988 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,226 ms,33 Mbps,4337 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,30 Mbps,3880 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,281 ms,8 Mbps,1151 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,203 ms,0 Mbps,43 kB/s
