中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,1 ms,1784 Mbps,228352 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,24 ms,992 Mbps,126976 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,17 ms,460 Mbps,58880 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,28 ms,1024 Mbps,131072 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,712 Mbps,91238 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,455 Mbps,58265 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,553 Mbps,70860 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,344 Mbps,44032 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,27 ms,816 Mbps,104448 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,117 ms,47 Mbps,6113 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,118 ms,233 Mbps,29900 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,111 ms,47 Mbps,6137 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,49 Mbps,6282 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,245 Mbps,31436 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,116 ms,47 Mbps,6097 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,43 Mbps,5621 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,45 Mbps,5865 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,124 Mbps,15974 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,146 Mbps,18739 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,43 Mbps,5513 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,17 Mbps,2184 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,180 ms,12 Mbps,1585 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,114 Mbps,14643 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,148 ms,0 Mbps,82 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,172 ms,37 Mbps,4839 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,135 ms,0 Mbps,79 kB/s
