中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,965 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,731 Mbps,93593 kB/s
35.230.79.26,443,35.212.173.121,US,Seattle,隧道,68 ms,342 Mbps,43827 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,62 ms,329 Mbps,42188 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,467 Mbps,59801 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,482 Mbps,61747 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,434 Mbps,55603 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,246 Mbps,31539 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,68 ms,145 Mbps,18636 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,47 Mbps,6134 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,349 Mbps,44748 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,277 Mbps,35532 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,285 Mbps,36556 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,45 Mbps,5886 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,234 Mbps,30003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,112 Mbps,14438 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,167 ms,40 Mbps,5241 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,39 Mbps,5091 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,35 Mbps,4574 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,380 ms,37 Mbps,4843 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,248 ms,24 Mbps,3137 kB/s
