中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,824 Mbps,105472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,945 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,49 ms,456 Mbps,58368 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,271 Mbps,34713 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,218 Mbps,27955 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,408 Mbps,52224 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,468 Mbps,60006 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,51 ms,361 Mbps,46284 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,476 Mbps,60928 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,248 Mbps,31744 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,194 Mbps,24883 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,49 Mbps,6274 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,111 ms,46 Mbps,5957 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,43 Mbps,5621 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,154 Mbps,19763 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,42 Mbps,5441 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,42 Mbps,5458 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,44 Mbps,5712 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,34 Mbps,4442 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,32 Mbps,4222 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,1 Mbps,146 kB/s
